date,market,commodity,demand_units,stock_level,stock_received,unit_cost_ngn,lead_time_days,seasonal_factor,festive_factor,supply_shock
2024-10-20,Port Harcourt,Tomatoes (basket),619,1610,0,8000,2,1.1,1.0,1.0
2024-10-27,Port Harcourt,Tomatoes (basket),803,807,0,8000,2,1.1,1.1,1.0
2024-11-03,Port Harcourt,Tomatoes (basket),523,1853,1569,8000,2,0.85,1.0,1.0
2024-11-10,Port Harcourt,Tomatoes (basket),516,1337,0,8000,2,0.85,1.0,1.0
2024-11-17,Port Harcourt,Tomatoes (basket),471,866,0,8000,2,0.85,1.0,1.0
2024-11-24,Port Harcourt,Tomatoes (basket),471,1454,1059,8000,2,0.85,1.0,0.75
2024-12-01,Port Harcourt,Tomatoes (basket),654,800,0,8000,2,0.85,1.0,1.0
2024-12-08,Port Harcourt,Tomatoes (basket),562,1924,1686,8000,2,0.85,1.0,1.0
2024-12-15,Port Harcourt,Tomatoes (basket),528,1396,0,8000,2,0.85,1.0,1.0
2024-12-22,Port Harcourt,Tomatoes (basket),855,3106,2565,8000,2,0.85,1.6,1.0
2024-12-29,Port Harcourt,Tomatoes (basket),966,2140,0,8000,2,0.85,1.6,1.0
2022-01-02,Port Harcourt,Palm Oil (25L),279,657,0,35000,6,0.85,1.6,1.0
2022-01-09,Port Harcourt,Palm Oil (25L),198,459,0,35000,6,0.85,1.0,1.0
2022-01-16,Port Harcourt,Palm Oil (25L),212,247,0,35000,6,0.85,1.0,1.0
2022-01-23,Port Harcourt,Palm Oil (25L),173,593,519,35000,6,0.85,1.0,1.0
2022-01-30,Port Harcourt,Palm Oil (25L),242,351,0,35000,6,0.85,1.1,1.0
2022-02-06,Port Harcourt,Palm Oil (25L),184,719,552,35000,6,0.85,1.0,1.0
2022-02-13,Port Harcourt,Palm Oil (25L),185,534,0,35000,6,0.85,1.0,1.0
2022-02-20,Port Harcourt,Palm Oil (25L),208,326,0,35000,6,0.85,1.0,1.0
2022-02-27,Port Harcourt,Palm Oil (25L),200,426,300,35000,6,0.85,1.1,0.5
2022-03-06,Port Harcourt,Palm Oil (25L),255,936,765,35000,6,1.0,1.0,1.0
2022-03-13,Port Harcourt,Palm Oil (25L),216,720,0,35000,6,1.0,1.0,1.0
2022-03-20,Port Harcourt,Palm Oil (25L),255,465,0,35000,6,1.0,1.25,1.0
2022-03-27,Port Harcourt,Palm Oil (25L),342,1149,1026,35000,6,1.0,1.25,1.0
2022-04-03,Port Harcourt,Palm Oil (25L),266,883,0,35000,6,1.1,1.25,1.0
2022-04-10,Port Harcourt,Palm Oil (25L),315,568,0,35000,6,1.1,1.3,1.0
2022-04-17,Port Harcourt,Palm Oil (25L),368,1304,1104,35000,6,1.1,1.3,1.0
2022-04-24,Port Harcourt,Palm Oil (25L),280,1024,0,35000,6,1.1,1.0,1.0
2022-05-01,Port Harcourt,Palm Oil (25L),282,742,0,35000,6,1.1,1.0,1.0
2022-05-08,Port Harcourt,Palm Oil (25L),271,471,0,35000,6,1.1,1.0,1.0
2022-05-15,Port Harcourt,Palm Oil (25L),186,285,0,35000,6,1.1,1.0,1.0
2022-05-22,Port Harcourt,Palm Oil (25L),247,779,741,35000,6,1.1,1.0,1.0
2022-05-29,Port Harcourt,Palm Oil (25L),289,490,0,35000,6,1.1,1.1,0.75
2022-06-05,Port Harcourt,Palm Oil (25L),275,1040,825,35000,6,1.1,1.0,1.0
2022-06-12,Port Harcourt,Palm Oil (25L),238,802,0,35000,6,1.1,1.0,1.0
2022-06-19,Port Harcourt,Palm Oil (25L),410,1622,1230,35000,6,1.1,1.35,1.0
2022-06-26,Port Harcourt,Palm Oil (25L),251,1371,0,35000,6,1.1,1.0,1.0
2022-07-03,Port Harcourt,Palm Oil (25L),239,1132,0,35000,6,1.1,1.0,1.0
2022-07-10,Port Harcourt,Palm Oil (25L),271,861,0,35000,6,1.1,1.0,1.0
2022-07-17,Port Harcourt,Palm Oil (25L),309,552,0,35000,6,1.1,1.0,1.0
2022-07-24,Port Harcourt,Palm Oil (25L),260,292,0,35000,6,1.1,1.0,1.0
2022-07-31,Port Harcourt,Palm Oil (25L),274,840,822,35000,6,1.1,1.1,1.0
2022-08-07,Port Harcourt,Palm Oil (25L),239,601,0,35000,6,1.1,1.0,1.0
2022-08-14,Port Harcourt,Palm Oil (25L),286,315,0,35000,6,1.1,1.0,0.75
2022-08-21,Port Harcourt,Palm Oil (25L),274,863,822,35000,6,1.1,1.0,1.0
2022-08-28,Port Harcourt,Palm Oil (25L),284,579,0,35000,6,1.1,1.1,1.0
2022-09-04,Port Harcourt,Palm Oil (25L),210,369,0,35000,6,1.1,1.0,1.0
2022-09-11,Port Harcourt,Palm Oil (25L),230,829,690,35000,6,1.1,1.0,1.0
2022-09-18,Port Harcourt,Palm Oil (25L),201,628,0,35000,6,1.1,1.0,0.75
2022-09-25,Port Harcourt,Palm Oil (25L),262,366,0,35000,6,1.1,1.0,1.0
2022-10-02,Port Harcourt,Palm Oil (25L),286,938,858,35000,6,1.1,1.0,1.0
2022-10-09,Port Harcourt,Palm Oil (25L),284,654,0,35000,6,1.1,1.0,1.0
2022-10-16,Port Harcourt,Palm Oil (25L),294,360,0,35000,6,1.1,1.0,1.0
2022-10-23,Port Harcourt,Palm Oil (25L),218,796,654,35000,6,1.1,1.0,1.0
2022-10-30,Port Harcourt,Palm Oil (25L),341,455,0,35000,6,1.1,1.1,1.0
2022-11-06,Port Harcourt,Palm Oil (25L),194,261,0,35000,6,0.85,1.0,1.0
2022-11-13,Port Harcourt,Palm Oil (25L),156,573,468,35000,6,0.85,1.0,1.0
2022-11-20,Port Harcourt,Palm Oil (25L),222,351,0,35000,6,0.85,1.0,0.75
2022-11-27,Port Harcourt,Palm Oil (25L),184,719,552,35000,6,0.85,1.1,1.0
2022-12-04,Port Harcourt,Palm Oil (25L),213,506,0,35000,6,0.85,1.0,1.0
2022-12-11,Port Harcourt,Palm Oil (25L),221,285,0,35000,6,0.85,1.0,1.0
2022-12-18,Port Harcourt,Palm Oil (25L),207,699,621,35000,6,0.85,1.0,1.0
2022-12-25,Port Harcourt,Palm Oil (25L),297,402,0,35000,6,0.85,1.6,1.0
2023-01-01,Port Harcourt,Palm Oil (25L),318,1038,954,35000,6,0.85,1.6,1.0
2023-01-08,Port Harcourt,Palm Oil (25L),215,823,0,35000,6,0.85,1.0,0.75
2023-01-15,Port Harcourt,Palm Oil (25L),199,624,0,35000,6,0.85,1.0,1.0
2023-01-22,Port Harcourt,Palm Oil (25L),187,437,0,35000,6,0.85,1.0,1.0
2023-01-29,Port Harcourt,Palm Oil (25L),179,258,0,35000,6,0.85,1.1,1.0
2023-02-05,Port Harcourt,Palm Oil (25L),189,636,567,35000,6,0.85,1.0,1.0
2023-02-12,Port Harcourt,Palm Oil (25L),202,434,0,35000,6,0.85,1.0,0.75
2023-02-19,Port Harcourt,Palm Oil (25L),185,249,0,35000,6,0.85,1.0,1.0
2023-02-26,Port Harcourt,Palm Oil (25L),213,675,639,35000,6,0.85,1.0,1.0
2023-03-05,Port Harcourt,Palm Oil (25L),208,467,0,35000,6,1.0,1.0,1.0
2023-03-12,Port Harcourt,Palm Oil (25L),236,939,708,35000,6,1.0,1.0,1.0
2023-03-19,Port Harcourt,Palm Oil (25L),278,661,0,35000,6,1.0,1.0,1.0
2023-03-26,Port Harcourt,Palm Oil (25L),332,1325,996,35000,6,1.0,1.25,1.0
2023-04-02,Port Harcourt,Palm Oil (25L),298,1027,0,35000,6,1.1,1.25,1.0
2023-04-09,Port Harcourt,Palm Oil (25L),316,711,0,35000,6,1.1,1.25,1.0
2023-04-16,Port Harcourt,Palm Oil (25L),350,361,0,35000,6,1.1,1.3,1.0
2023-04-23,Port Harcourt,Palm Oil (25L),264,889,792,35000,6,1.1,1.0,1.0
2023-04-30,Port Harcourt,Palm Oil (25L),295,594,0,35000,6,1.1,1.1,1.0
2023-05-07,Port Harcourt,Palm Oil (25L),233,361,0,35000,6,1.1,1.0,1.0
2023-05-14,Port Harcourt,Palm Oil (25L),201,763,603,35000,6,1.1,1.0,1.0
2023-05-21,Port Harcourt,Palm Oil (25L),283,480,0,35000,6,1.1,1.0,1.0
2023-05-28,Port Harcourt,Palm Oil (25L),267,1014,801,35000,6,1.1,1.1,1.0
2023-06-04,Port Harcourt,Palm Oil (25L),286,728,0,35000,6,1.1,1.0,1.0
2023-06-11,Port Harcourt,Palm Oil (25L),253,475,0,35000,6,1.1,1.0,1.0
2023-06-18,Port Harcourt,Palm Oil (25L),312,865,702,35000,6,1.1,1.35,0.75
2023-06-25,Port Harcourt,Palm Oil (25L),382,483,0,35000,6,1.1,1.35,1.0
2023-07-02,Port Harcourt,Palm Oil (25L),286,1055,858,35000,6,1.1,1.0,1.0
2023-07-09,Port Harcourt,Palm Oil (25L),296,759,0,35000,6,1.1,1.0,1.0
2023-07-16,Port Harcourt,Palm Oil (25L),256,503,0,35000,6,1.1,1.0,1.0
2023-07-23,Port Harcourt,Palm Oil (25L),244,259,0,35000,6,1.1,1.0,1.0
2023-07-30,Port Harcourt,Palm Oil (25L),230,719,690,35000,6,1.1,1.1,1.0
2023-08-06,Port Harcourt,Palm Oil (25L),256,463,0,35000,6,1.1,1.0,1.0
2023-08-13,Port Harcourt,Palm Oil (25L),287,1037,861,35000,6,1.1,1.0,1.0
2023-08-20,Port Harcourt,Palm Oil (25L),249,788,0,35000,6,1.1,1.0,1.0
2023-08-27,Port Harcourt,Palm Oil (25L),256,532,0,35000,6,1.1,1.1,1.0
2023-09-03,Port Harcourt,Palm Oil (25L),284,887,639,35000,6,1.1,1.0,0.75
2023-09-10,Port Harcourt,Palm Oil (25L),295,592,0,35000,6,1.1,1.0,1.0
2023-09-17,Port Harcourt,Palm Oil (25L),285,307,0,35000,6,1.1,1.0,1.0
2023-09-24,Port Harcourt,Palm Oil (25L),241,789,723,35000,6,1.1,1.0,1.0
2023-10-01,Port Harcourt,Palm Oil (25L),280,509,0,35000,6,1.1,1.0,1.0
2023-10-08,Port Harcourt,Palm Oil (25L),238,271,0,35000,6,1.1,1.0,0.75
2023-10-15,Port Harcourt,Palm Oil (25L),173,617,519,35000,6,1.1,1.0,1.0
2023-10-22,Port Harcourt,Palm Oil (25L),223,394,0,35000,6,1.1,1.0,1.0
2023-10-29,Port Harcourt,Palm Oil (25L),280,954,840,35000,6,1.1,1.1,1.0
2023-11-05,Port Harcourt,Palm Oil (25L),195,759,0,35000,6,0.85,1.0,1.0
2023-11-12,Port Harcourt,Palm Oil (25L),202,557,0,35000,6,0.85,1.0,1.0
2023-11-19,Port Harcourt,Palm Oil (25L),184,373,0,35000,6,0.85,1.0,1.0
2023-11-26,Port Harcourt,Palm Oil (25L),234,841,702,35000,6,0.85,1.0,1.0
2023-12-03,Port Harcourt,Palm Oil (25L),211,630,0,35000,6,0.85,1.0,1.0
2023-12-10,Port Harcourt,Palm Oil (25L),212,418,0,35000,6,0.85,1.0,1.0
2023-12-17,Port Harcourt,Palm Oil (25L),199,219,0,35000,6,0.85,1.0,1.0
2023-12-24,Port Harcourt,Palm Oil (25L),330,879,990,35000,6,0.85,1.6,1.0
2023-12-31,Port Harcourt,Palm Oil (25L),319,560,0,35000,6,0.85,1.6,1.0
2024-01-07,Port Harcourt,Palm Oil (25L),183,377,0,35000,6,0.85,1.0,1.0
2024-01-14,Port Harcourt,Palm Oil (25L),196,769,588,35000,6,0.85,1.0,1.0
2024-01-21,Port Harcourt,Palm Oil (25L),211,558,0,35000,6,0.85,1.0,0.75
2024-01-28,Port Harcourt,Palm Oil (25L),227,331,0,35000,6,0.85,1.1,1.0
2024-02-04,Port Harcourt,Palm Oil (25L),182,695,546,35000,6,0.85,1.0,1.0
2024-02-11,Port Harcourt,Palm Oil (25L),212,483,0,35000,6,0.85,1.0,1.0
2024-02-18,Port Harcourt,Palm Oil (25L),187,296,0,35000,6,0.85,1.0,1.0
2024-02-25,Port Harcourt,Palm Oil (25L),195,686,585,35000,6,0.85,1.0,1.0
2024-03-03,Port Harcourt,Palm Oil (25L),250,436,0,35000,6,1.0,1.0,1.0
2024-03-10,Port Harcourt,Palm Oil (25L),243,922,729,35000,6,1.0,1.0,1.0
2024-03-17,Port Harcourt,Palm Oil (25L),240,682,0,35000,6,1.0,1.0,1.0
2024-03-24,Port Harcourt,Palm Oil (25L),243,439,0,35000,6,1.0,1.25,0.75
2024-03-31,Port Harcourt,Palm Oil (25L),310,1059,930,35000,6,1.0,1.25,1.0
2024-04-07,Port Harcourt,Palm Oil (25L),310,749,0,35000,6,1.1,1.25,1.0
2024-04-14,Port Harcourt,Palm Oil (25L),304,445,0,35000,6,1.1,1.3,1.0
2024-04-21,Port Harcourt,Palm Oil (25L),264,577,396,35000,6,1.1,1.0,0.5
2024-04-28,Port Harcourt,Palm Oil (25L),279,298,0,35000,6,1.1,1.1,1.0
2024-05-05,Port Harcourt,Palm Oil (25L),233,764,699,35000,6,1.1,1.0,1.0
2024-05-12,Port Harcourt,Palm Oil (25L),269,495,0,35000,6,1.1,1.0,1.0
2024-05-19,Port Harcourt,Palm Oil (25L),245,250,0,35000,6,1.1,1.0,0.5
2024-05-26,Port Harcourt,Palm Oil (25L),273,796,819,35000,6,1.1,1.0,1.0
2024-06-02,Port Harcourt,Palm Oil (25L),217,579,0,35000,6,1.1,1.0,1.0
2024-06-09,Port Harcourt,Palm Oil (25L),287,292,0,35000,6,1.1,1.0,1.0
2024-06-16,Port Harcourt,Palm Oil (25L),370,1032,1110,35000,6,1.1,1.35,1.0
2024-06-23,Port Harcourt,Palm Oil (25L),278,754,0,35000,6,1.1,1.35,1.0
2024-06-30,Port Harcourt,Palm Oil (25L),297,457,0,35000,6,1.1,1.1,1.0
2024-07-07,Port Harcourt,Palm Oil (25L),269,995,807,35000,6,1.1,1.0,1.0
2024-07-14,Port Harcourt,Palm Oil (25L),271,724,0,35000,6,1.1,1.0,1.0
2024-07-21,Port Harcourt,Palm Oil (25L),260,464,0,35000,6,1.1,1.0,1.0
2024-07-28,Port Harcourt,Palm Oil (25L),243,950,729,35000,6,1.1,1.1,1.0
2024-08-04,Port Harcourt,Palm Oil (25L),193,757,0,35000,6,1.1,1.0,1.0
2024-08-11,Port Harcourt,Palm Oil (25L),283,474,0,35000,6,1.1,1.0,1.0
2024-08-18,Port Harcourt,Palm Oil (25L),293,1060,879,35000,6,1.1,1.0,1.0
2024-08-25,Port Harcourt,Palm Oil (25L),233,827,0,35000,6,1.1,1.0,1.0
2024-09-01,Port Harcourt,Palm Oil (25L),266,561,0,35000,6,1.1,1.0,1.0
2024-09-08,Port Harcourt,Palm Oil (25L),192,369,0,35000,6,1.1,1.0,1.0
2024-09-15,Port Harcourt,Palm Oil (25L),259,887,777,35000,6,1.1,1.0,1.0
2024-09-22,Port Harcourt,Palm Oil (25L),248,639,0,35000,6,1.1,1.0,1.0
2024-09-29,Port Harcourt,Palm Oil (25L),279,360,0,35000,6,1.1,1.1,1.0
2024-10-06,Port Harcourt,Palm Oil (25L),255,678,573,35000,6,1.1,1.0,0.75
2024-10-13,Port Harcourt,Palm Oil (25L),247,431,0,35000,6,1.1,1.0,1.0
2024-10-20,Port Harcourt,Palm Oil (25L),222,875,666,35000,6,1.1,1.0,1.0
2024-10-27,Port Harcourt,Palm Oil (25L),289,586,0,35000,6,1.1,1.1,1.0
2024-11-03,Port Harcourt,Palm Oil (25L),188,398,0,35000,6,0.85,1.0,1.0
2024-11-10,Port Harcourt,Palm Oil (25L),185,213,0,35000,6,0.85,1.0,1.0
2024-11-17,Port Harcourt,Palm Oil (25L),169,551,507,35000,6,0.85,1.0,1.0
2024-11-24,Port Harcourt,Palm Oil (25L),169,382,0,35000,6,0.85,1.0,0.75
2024-12-01,Port Harcourt,Palm Oil (25L),235,852,705,35000,6,0.85,1.0,1.0
2024-12-08,Port Harcourt,Palm Oil (25L),202,650,0,35000,6,0.85,1.0,1.0
2024-12-15,Port Harcourt,Palm Oil (25L),190,460,0,35000,6,0.85,1.0,1.0
2024-12-22,Port Harcourt,Palm Oil (25L),308,1076,924,35000,6,0.85,1.6,1.0
2024-12-29,Port Harcourt,Palm Oil (25L),347,729,0,35000,6,0.85,1.6,1.0
2022-01-02,Port Harcourt,Garri (50kg bag),544,1276,0,22000,4,0.85,1.6,1.0
2022-01-09,Port Harcourt,Garri (50kg bag),385,891,0,22000,4,0.85,1.0,1.0
2022-01-16,Port Harcourt,Garri (50kg bag),413,478,0,22000,4,0.85,1.0,1.0
2022-01-23,Port Harcourt,Garri (50kg bag),336,1150,1008,22000,4,0.85,1.0,1.0
2022-01-30,Port Harcourt,Garri (50kg bag),472,678,0,22000,4,0.85,1.1,1.0
2022-02-06,Port Harcourt,Garri (50kg bag),358,1394,1074,22000,4,0.85,1.0,1.0
2022-02-13,Port Harcourt,Garri (50kg bag),360,1034,0,22000,4,0.85,1.0,1.0
2022-02-20,Port Harcourt,Garri (50kg bag),406,628,0,22000,4,0.85,1.0,1.0
2022-02-27,Port Harcourt,Garri (50kg bag),390,823,585,22000,4,0.85,1.1,0.5
2022-03-06,Port Harcourt,Garri (50kg bag),496,1815,1488,22000,4,1.0,1.0,1.0
2022-03-13,Port Harcourt,Garri (50kg bag),421,1394,0,22000,4,1.0,1.0,1.0
2022-03-20,Port Harcourt,Garri (50kg bag),496,898,0,22000,4,1.0,1.25,1.0
2022-03-27,Port Harcourt,Garri (50kg bag),666,2230,1998,22000,4,1.0,1.25,1.0
2022-04-03,Port Harcourt,Garri (50kg bag),517,1713,0,22000,4,1.1,1.25,1.0
2022-04-10,Port Harcourt,Garri (50kg bag),612,1101,0,22000,4,1.1,1.3,1.0
2022-04-17,Port Harcourt,Garri (50kg bag),715,2531,2145,22000,4,1.1,1.3,1.0
2022-04-24,Port Harcourt,Garri (50kg bag),545,1986,0,22000,4,1.1,1.0,1.0
2022-05-01,Port Harcourt,Garri (50kg bag),549,1437,0,22000,4,1.1,1.0,1.0
2022-05-08,Port Harcourt,Garri (50kg bag),527,910,0,22000,4,1.1,1.0,1.0
2022-05-15,Port Harcourt,Garri (50kg bag),362,548,0,22000,4,1.1,1.0,1.0
2022-05-22,Port Harcourt,Garri (50kg bag),481,1510,1443,22000,4,1.1,1.0,1.0
2022-05-29,Port Harcourt,Garri (50kg bag),563,947,0,22000,4,1.1,1.1,0.75
2022-06-05,Port Harcourt,Garri (50kg bag),535,2017,1605,22000,4,1.1,1.0,1.0
2022-06-12,Port Harcourt,Garri (50kg bag),463,1554,0,22000,4,1.1,1.0,1.0
2022-06-19,Port Harcourt,Garri (50kg bag),797,3148,2391,22000,4,1.1,1.35,1.0
2022-06-26,Port Harcourt,Garri (50kg bag),488,2660,0,22000,4,1.1,1.0,1.0
2022-07-03,Port Harcourt,Garri (50kg bag),464,2196,0,22000,4,1.1,1.0,1.0
2022-07-10,Port Harcourt,Garri (50kg bag),528,1668,0,22000,4,1.1,1.0,1.0
2022-07-17,Port Harcourt,Garri (50kg bag),601,1067,0,22000,4,1.1,1.0,1.0
2022-07-24,Port Harcourt,Garri (50kg bag),506,561,0,22000,4,1.1,1.0,1.0
2022-07-31,Port Harcourt,Garri (50kg bag),534,1629,1602,22000,4,1.1,1.1,1.0
2022-08-07,Port Harcourt,Garri (50kg bag),465,1164,0,22000,4,1.1,1.0,1.0
2022-08-14,Port Harcourt,Garri (50kg bag),556,608,0,22000,4,1.1,1.0,0.75
2022-08-21,Port Harcourt,Garri (50kg bag),533,1674,1599,22000,4,1.1,1.0,1.0
2022-08-28,Port Harcourt,Garri (50kg bag),552,1122,0,22000,4,1.1,1.1,1.0
2022-09-04,Port Harcourt,Garri (50kg bag),409,713,0,22000,4,1.1,1.0,1.0
2022-09-11,Port Harcourt,Garri (50kg bag),447,1607,1341,22000,4,1.1,1.0,1.0
2022-09-18,Port Harcourt,Garri (50kg bag),392,1215,0,22000,4,1.1,1.0,0.75
2022-09-25,Port Harcourt,Garri (50kg bag),510,705,0,22000,4,1.1,1.0,1.0
2022-10-02,Port Harcourt,Garri (50kg bag),557,1819,1671,22000,4,1.1,1.0,1.0
2022-10-09,Port Harcourt,Garri (50kg bag),553,1266,0,22000,4,1.1,1.0,1.0
2022-10-16,Port Harcourt,Garri (50kg bag),573,693,0,22000,4,1.1,1.0,1.0
2022-10-23,Port Harcourt,Garri (50kg bag),425,1543,1275,22000,4,1.1,1.0,1.0
2022-10-30,Port Harcourt,Garri (50kg bag),664,879,0,22000,4,1.1,1.1,1.0
2022-11-06,Port Harcourt,Garri (50kg bag),378,501,0,22000,4,0.85,1.0,1.0
2022-11-13,Port Harcourt,Garri (50kg bag),305,1111,915,22000,4,0.85,1.0,1.0
2022-11-20,Port Harcourt,Garri (50kg bag),433,678,0,22000,4,0.85,1.0,0.75
2022-11-27,Port Harcourt,Garri (50kg bag),359,1396,1077,22000,4,0.85,1.1,1.0
2022-12-04,Port Harcourt,Garri (50kg bag),414,982,0,22000,4,0.85,1.0,1.0
2022-12-11,Port Harcourt,Garri (50kg bag),431,551,0,22000,4,0.85,1.0,1.0
2022-12-18,Port Harcourt,Garri (50kg bag),403,1357,1209,22000,4,0.85,1.0,1.0
2022-12-25,Port Harcourt,Garri (50kg bag),578,779,0,22000,4,0.85,1.6,1.0
2023-01-01,Port Harcourt,Garri (50kg bag),619,2017,1857,22000,4,0.85,1.6,1.0
2023-01-08,Port Harcourt,Garri (50kg bag),419,1598,0,22000,4,0.85,1.0,0.75
2023-01-15,Port Harcourt,Garri (50kg bag),387,1211,0,22000,4,0.85,1.0,1.0
2023-01-22,Port Harcourt,Garri (50kg bag),364,847,0,22000,4,0.85,1.0,1.0
2023-01-29,Port Harcourt,Garri (50kg bag),348,499,0,22000,4,0.85,1.1,1.0
2023-02-05,Port Harcourt,Garri (50kg bag),368,1235,1104,22000,4,0.85,1.0,1.0
2023-02-12,Port Harcourt,Garri (50kg bag),393,842,0,22000,4,0.85,1.0,0.75
2023-02-19,Port Harcourt,Garri (50kg bag),359,483,0,22000,4,0.85,1.0,1.0
2023-02-26,Port Harcourt,Garri (50kg bag),414,1311,1242,22000,4,0.85,1.0,1.0
2023-03-05,Port Harcourt,Garri (50kg bag),405,906,0,22000,4,1.0,1.0,1.0
2023-03-12,Port Harcourt,Garri (50kg bag),460,1826,1380,22000,4,1.0,1.0,1.0
2023-03-19,Port Harcourt,Garri (50kg bag),542,1284,0,22000,4,1.0,1.0,1.0
2023-03-26,Port Harcourt,Garri (50kg bag),646,2576,1938,22000,4,1.0,1.25,1.0
2023-04-02,Port Harcourt,Garri (50kg bag),580,1996,0,22000,4,1.1,1.25,1.0
2023-04-09,Port Harcourt,Garri (50kg bag),614,1382,0,22000,4,1.1,1.25,1.0
2023-04-16,Port Harcourt,Garri (50kg bag),681,701,0,22000,4,1.1,1.3,1.0
2023-04-23,Port Harcourt,Garri (50kg bag),514,1729,1542,22000,4,1.1,1.0,1.0
2023-04-30,Port Harcourt,Garri (50kg bag),575,1154,0,22000,4,1.1,1.1,1.0
2023-05-07,Port Harcourt,Garri (50kg bag),454,700,0,22000,4,1.1,1.0,1.0
2023-05-14,Port Harcourt,Garri (50kg bag),391,1482,1173,22000,4,1.1,1.0,1.0
2023-05-21,Port Harcourt,Garri (50kg bag),550,932,0,22000,4,1.1,1.0,1.0
2023-05-28,Port Harcourt,Garri (50kg bag),520,1972,1560,22000,4,1.1,1.1,1.0
2023-06-04,Port Harcourt,Garri (50kg bag),556,1416,0,22000,4,1.1,1.0,1.0
2023-06-11,Port Harcourt,Garri (50kg bag),492,924,0,22000,4,1.1,1.0,1.0
2023-06-18,Port Harcourt,Garri (50kg bag),607,1682,1365,22000,4,1.1,1.35,0.75
2023-06-25,Port Harcourt,Garri (50kg bag),744,938,0,22000,4,1.1,1.35,1.0
2023-07-02,Port Harcourt,Garri (50kg bag),557,2052,1671,22000,4,1.1,1.0,1.0
2023-07-09,Port Harcourt,Garri (50kg bag),576,1476,0,22000,4,1.1,1.0,1.0
2023-07-16,Port Harcourt,Garri (50kg bag),499,977,0,22000,4,1.1,1.0,1.0
2023-07-23,Port Harcourt,Garri (50kg bag),474,503,0,22000,4,1.1,1.0,1.0
2023-07-30,Port Harcourt,Garri (50kg bag),448,1399,1344,22000,4,1.1,1.1,1.0
2023-08-06,Port Harcourt,Garri (50kg bag),498,901,0,22000,4,1.1,1.0,1.0
2023-08-13,Port Harcourt,Garri (50kg bag),559,2019,1677,22000,4,1.1,1.0,1.0
2023-08-20,Port Harcourt,Garri (50kg bag),485,1534,0,22000,4,1.1,1.0,1.0
2023-08-27,Port Harcourt,Garri (50kg bag),498,1036,0,22000,4,1.1,1.1,1.0
2023-09-03,Port Harcourt,Garri (50kg bag),553,1727,1244,22000,4,1.1,1.0,0.75
2023-09-10,Port Harcourt,Garri (50kg bag),575,1152,0,22000,4,1.1,1.0,1.0
2023-09-17,Port Harcourt,Garri (50kg bag),554,598,0,22000,4,1.1,1.0,1.0
2023-09-24,Port Harcourt,Garri (50kg bag),468,1534,1404,22000,4,1.1,1.0,1.0
2023-10-01,Port Harcourt,Garri (50kg bag),546,988,0,22000,4,1.1,1.0,1.0
2023-10-08,Port Harcourt,Garri (50kg bag),463,525,0,22000,4,1.1,1.0,0.75
2023-10-15,Port Harcourt,Garri (50kg bag),336,1197,1008,22000,4,1.1,1.0,1.0
2023-10-22,Port Harcourt,Garri (50kg bag),435,762,0,22000,4,1.1,1.0,1.0
2023-10-29,Port Harcourt,Garri (50kg bag),544,1850,1632,22000,4,1.1,1.1,1.0
2023-11-05,Port Harcourt,Garri (50kg bag),380,1470,0,22000,4,0.85,1.0,1.0
2023-11-12,Port Harcourt,Garri (50kg bag),394,1076,0,22000,4,0.85,1.0,1.0
2023-11-19,Port Harcourt,Garri (50kg bag),358,718,0,22000,4,0.85,1.0,1.0
2023-11-26,Port Harcourt,Garri (50kg bag),455,1628,1365,22000,4,0.85,1.0,1.0
2023-12-03,Port Harcourt,Garri (50kg bag),411,1217,0,22000,4,0.85,1.0,1.0
2023-12-10,Port Harcourt,Garri (50kg bag),412,805,0,22000,4,0.85,1.0,1.0
2023-12-17,Port Harcourt,Garri (50kg bag),387,418,0,22000,4,0.85,1.0,1.0
2023-12-24,Port Harcourt,Garri (50kg bag),641,1700,1923,22000,4,0.85,1.6,1.0
2023-12-31,Port Harcourt,Garri (50kg bag),620,1080,0,22000,4,0.85,1.6,1.0
2024-01-07,Port Harcourt,Garri (50kg bag),356,724,0,22000,4,0.85,1.0,1.0
2024-01-14,Port Harcourt,Garri (50kg bag),381,1486,1143,22000,4,0.85,1.0,1.0
2024-01-21,Port Harcourt,Garri (50kg bag),411,1075,0,22000,4,0.85,1.0,0.75
2024-01-28,Port Harcourt,Garri (50kg bag),442,633,0,22000,4,0.85,1.1,1.0
2024-02-04,Port Harcourt,Garri (50kg bag),355,1343,1065,22000,4,0.85,1.0,1.0
2024-02-11,Port Harcourt,Garri (50kg bag),413,930,0,22000,4,0.85,1.0,1.0
2024-02-18,Port Harcourt,Garri (50kg bag),364,566,0,22000,4,0.85,1.0,1.0
2024-02-25,Port Harcourt,Garri (50kg bag),380,1326,1140,22000,4,0.85,1.0,1.0
2024-03-03,Port Harcourt,Garri (50kg bag),487,839,0,22000,4,1.0,1.0,1.0
2024-03-10,Port Harcourt,Garri (50kg bag),473,1785,1419,22000,4,1.0,1.0,1.0
2024-03-17,Port Harcourt,Garri (50kg bag),468,1317,0,22000,4,1.0,1.0,1.0
2024-03-24,Port Harcourt,Garri (50kg bag),473,844,0,22000,4,1.0,1.25,0.75
2024-03-31,Port Harcourt,Garri (50kg bag),603,2050,1809,22000,4,1.0,1.25,1.0
2024-04-07,Port Harcourt,Garri (50kg bag),603,1447,0,22000,4,1.1,1.25,1.0
